Paper Title,Author Names,Author URLs,Conference Name,Conference Year
"British Machine Vision Conference, BMVC 2011, Dundee, UK, August 29 - September 2, 2011. Proceedings.",Jesse Hoey,https://dblp.org/pid/35/1222.html,BMVC,2011
"British Machine Vision Conference, BMVC 2011, Dundee, UK, August 29 - September 2, 2011. Proceedings.",Stephen J. McKenna,https://dblp.org/pid/55/2538.html,BMVC,2011
"British Machine Vision Conference, BMVC 2011, Dundee, UK, August 29 - September 2, 2011. Proceedings.",Emanuele Trucco,https://dblp.org/pid/60/1409.html,BMVC,2011
Optimal Tag Sets for Automatic Image Annotation.,Sean Moran,https://dblp.org/pid/128/7843.html,BMVC,2011
Optimal Tag Sets for Automatic Image Annotation.,Victor Lavrenko,https://dblp.org/pid/56/3029.html,BMVC,2011
Object Mining for Large Video data.,Ronak Shah,https://dblp.org/pid/19/355.html,BMVC,2011
Object Mining for Large Video data.,Rishabh K. Iyer,https://dblp.org/pid/37/10544.html,BMVC,2011
Object Mining for Large Video data.,Subhasis Chaudhuri,https://dblp.org/pid/c/SubhasisChaudhuri.html,BMVC,2011
Semi Supervised Learning for Wild Faces and Video.,David Rim,https://dblp.org/pid/128/7917.html,BMVC,2011
Semi Supervised Learning for Wild Faces and Video.,Kamrul Hassan,https://dblp.org/pid/128/7883.html,BMVC,2011
Semi Supervised Learning for Wild Faces and Video.,Christopher J. Pal,https://dblp.org/pid/45/1217.html,BMVC,2011
Discriminative Learning of Contour Fragments for Object Detection.,Peter Kontschieder,https://dblp.org/pid/93/8066.html,BMVC,2011
Discriminative Learning of Contour Fragments for Object Detection.,Hayko Riemenschneider,https://dblp.org/pid/88/5817.html,BMVC,2011
Discriminative Learning of Contour Fragments for Object Detection.,Michael Donoser,https://dblp.org/pid/29/4499.html,BMVC,2011
Discriminative Learning of Contour Fragments for Object Detection.,Horst Bischof,https://dblp.org/pid/69/3793.html,BMVC,2011
In Good Shape: Robust People Detection based on Appearance and Shape.,Leonid Pishchulin,https://dblp.org/pid/61/9606.html,BMVC,2011
In Good Shape: Robust People Detection based on Appearance and Shape.,Arjun Jain,https://dblp.org/pid/48/1012.html,BMVC,2011
In Good Shape: Robust People Detection based on Appearance and Shape.,Christian Wojek,https://dblp.org/pid/11/5096.html,BMVC,2011
In Good Shape: Robust People Detection based on Appearance and Shape.,Thorsten Thormählen,https://dblp.org/pid/67/433.html,BMVC,2011
In Good Shape: Robust People Detection based on Appearance and Shape.,Bernt Schiele,https://dblp.org/pid/s/BerntSchiele.html,BMVC,2011
Learning discriminative spatial representation for image classification.,Gaurav Sharma,https://dblp.org/pid/s/GauravSharma4.html,BMVC,2011
Learning discriminative spatial representation for image classification.,Frédéric Jurie,https://dblp.org/pid/34/4827.html,BMVC,2011
Shape Constraint Strategies: Novel Approaches and Comparative Robustness.,Juan J. Cerrolaza,https://dblp.org/pid/39/5545.html,BMVC,2011
Shape Constraint Strategies: Novel Approaches and Comparative Robustness.,Arantxa Villanueva,https://dblp.org/pid/86/6392.html,BMVC,2011
Shape Constraint Strategies: Novel Approaches and Comparative Robustness.,Rafael Cabeza,https://dblp.org/pid/85/1023.html,BMVC,2011
Branch&Rank: Non-Linear Object Detection.,Alain D. Lehmann,https://dblp.org/pid/44/11166.html,BMVC,2011
Branch&Rank: Non-Linear Object Detection.,Peter V. Gehler,https://dblp.org/pid/78/1502.html,BMVC,2011
Branch&Rank: Non-Linear Object Detection.,Luc Van Gool,https://dblp.org/pid/61/5017.html,BMVC,2011
Active Learning using Dirichlet Processes for Rare Class Discovery and Classification.,Tom S. F. Haines,https://dblp.org/pid/07/2996.html,BMVC,2011
Active Learning using Dirichlet Processes for Rare Class Discovery and Classification.,Tao Xiang,https://dblp.org/pid/22/4460.html,BMVC,2011
Place Recognition and Online Learning in Dynamic Scenes with Spatio-Temporal Landmarks.,Edward Johns,https://dblp.org/pid/68/9968.html,BMVC,2011
Place Recognition and Online Learning in Dynamic Scenes with Spatio-Temporal Landmarks.,Guang-Zhong Yang,https://dblp.org/pid/14/3693.html,BMVC,2011
Face Discovery with Social Context.,Yong Jae Lee,https://dblp.org/pid/15/5471.html,BMVC,2011
Face Discovery with Social Context.,Kristen Grauman,https://dblp.org/pid/57/4553.html,BMVC,2011
Segmentation of Parchment Scrolls for Virtual Unrolling.,Oksana Samko,https://dblp.org/pid/16/7003.html,BMVC,2011
Segmentation of Parchment Scrolls for Virtual Unrolling.,Yu-Kun Lai,https://dblp.org/pid/60/4932.html,BMVC,2011
Segmentation of Parchment Scrolls for Virtual Unrolling.,A. David Marshall,https://dblp.org/pid/m/ADavidMarshall.html,BMVC,2011
Segmentation of Parchment Scrolls for Virtual Unrolling.,Paul L. Rosin,https://dblp.org/pid/r/PaulLRosin.html,BMVC,2011
Compressive Inverse Light Transport.,Xinqi Chu,https://dblp.org/pid/00/4483.html,BMVC,2011
Compressive Inverse Light Transport.,Tian-Tsong Ng,https://dblp.org/pid/28/3620.html,BMVC,2011
Compressive Inverse Light Transport.,Ramanpreet Singh Pahwa,https://dblp.org/pid/79/9877.html,BMVC,2011
Compressive Inverse Light Transport.,Tony Q. S. Quek,https://dblp.org/pid/65/1128.html,BMVC,2011
Compressive Inverse Light Transport.,Thomas S. Huang,https://dblp.org/pid/h/ThomasSHuang.html,BMVC,2011
Reconstructive and Discriminative Sparse Representation for Visual Object Categorization.,Huanzhang Fu,https://dblp.org/pid/68/5880.html,BMVC,2011
Reconstructive and Discriminative Sparse Representation for Visual Object Categorization.,Emmanuel Dellandréa,https://dblp.org/pid/79/5140.html,BMVC,2011
Reconstructive and Discriminative Sparse Representation for Visual Object Categorization.,Liming Chen,https://dblp.org/pid/32/7029-2.html,BMVC,2011
Distributed Kd-Trees for Ultra Large Scale Object Recognition.,Mohamed Aly,https://dblp.org/pid/41/3871-1.html,BMVC,2011
Distributed Kd-Trees for Ultra Large Scale Object Recognition.,Mario E. Munich,https://dblp.org/pid/29/3289.html,BMVC,2011
Distributed Kd-Trees for Ultra Large Scale Object Recognition.,Pietro Perona,https://dblp.org/pid/p/PietroPerona.html,BMVC,2011
Novel Image-Based 3D Reconstruction of the Human Jaw using Shape from Shading and Feature Descriptors.,Aly S. Abdelrahim,https://dblp.org/pid/117/8272.html,BMVC,2011
Novel Image-Based 3D Reconstruction of the Human Jaw using Shape from Shading and Feature Descriptors.,Mostafa Abdelrahman,https://dblp.org/pid/26/8738.html,BMVC,2011
Novel Image-Based 3D Reconstruction of the Human Jaw using Shape from Shading and Feature Descriptors.,Hossam E. Abdelmunim,https://dblp.org/pid/01/3753.html,BMVC,2011
Novel Image-Based 3D Reconstruction of the Human Jaw using Shape from Shading and Feature Descriptors.,Aly A. Farag,https://dblp.org/pid/55/6410.html,BMVC,2011
Novel Image-Based 3D Reconstruction of the Human Jaw using Shape from Shading and Feature Descriptors.,Mike Miller,https://dblp.org/pid/34/3646.html,BMVC,2011
Enhancing Gradient Sparsity for Parametrized Motion Estimation.,Junyu Han,https://dblp.org/pid/62/10697.html,BMVC,2011
Enhancing Gradient Sparsity for Parametrized Motion Estimation.,Fei Qi,https://dblp.org/pid/59/985-1.html,BMVC,2011
Enhancing Gradient Sparsity for Parametrized Motion Estimation.,Guangming Shi,https://dblp.org/pid/97/3742.html,BMVC,2011
Binding Computer Vision to Physics Based Simulation: The Case Study of a Bouncing Ball.,Nikolaos Kyriazis,https://dblp.org/pid/41/9170.html,BMVC,2011
Binding Computer Vision to Physics Based Simulation: The Case Study of a Bouncing Ball.,Iason Oikonomidis,https://dblp.org/pid/12/7591.html,BMVC,2011
Binding Computer Vision to Physics Based Simulation: The Case Study of a Bouncing Ball.,Antonis A. Argyros,https://dblp.org/pid/81/3715.html,BMVC,2011
Multitarget region tracking based on short-sight modelling of background and color distribution temporal variation.,Julien Mille,https://dblp.org/pid/94/4288.html,BMVC,2011
Multitarget region tracking based on short-sight modelling of background and color distribution temporal variation.,Jean-Loïc Rose,https://dblp.org/pid/58/757.html,BMVC,2011
Real-time Dense Visual Tracking under Large Lighting Variations.,Maxime Meilland,https://dblp.org/pid/07/10005.html,BMVC,2011
Real-time Dense Visual Tracking under Large Lighting Variations.,Andrew I. Comport,https://dblp.org/pid/44/943.html,BMVC,2011
Real-time Dense Visual Tracking under Large Lighting Variations.,Patrick Rives,https://dblp.org/pid/91/4707.html,BMVC,2011
Scene Flow from Depth and Color Images.,Antoine Letouzey,https://dblp.org/pid/31/10490.html,BMVC,2011
Scene Flow from Depth and Color Images.,Benjamin Petit,https://dblp.org/pid/11/1623.html,BMVC,2011
Scene Flow from Depth and Color Images.,Edmond Boyer,https://dblp.org/pid/b/EdmondBoyer.html,BMVC,2011
Efficient model-based 3D tracking of hand articulations using Kinect.,Iason Oikonomidis,https://dblp.org/pid/12/7591.html,BMVC,2011
Efficient model-based 3D tracking of hand articulations using Kinect.,Nikolaos Kyriazis,https://dblp.org/pid/41/9170.html,BMVC,2011
