Paper Title,Author Names,Author URLs,Conference Name,Conference Year
Car make and model recognition using 3D curve alignment.,Edward Hsiao,https://dblp.org/pid/51/8653.html,WACV,2014
Car make and model recognition using 3D curve alignment.,Sudipta N. Sinha,https://dblp.org/pid/05/257.html,WACV,2014
Car make and model recognition using 3D curve alignment.,Krishnan Ramnath,https://dblp.org/pid/10/6473.html,WACV,2014
Car make and model recognition using 3D curve alignment.,Simon Baker,https://dblp.org/pid/85/2539.html,WACV,2014
Car make and model recognition using 3D curve alignment.,C. Lawrence Zitnick,https://dblp.org/pid/10/6888.html,WACV,2014
Car make and model recognition using 3D curve alignment.,Richard Szeliski,https://dblp.org/pid/46/2186.html,WACV,2014
A discriminative parts based model approach for fiducial points free and shape constrained head pose normalisation in the wild.,Abhinav Dhall,https://dblp.org/pid/05/7591.html,WACV,2014
A discriminative parts based model approach for fiducial points free and shape constrained head pose normalisation in the wild.,Karan Sikka,https://dblp.org/pid/119/1499.html,WACV,2014
A discriminative parts based model approach for fiducial points free and shape constrained head pose normalisation in the wild.,Gwen Littlewort,https://dblp.org/pid/01/6909.html,WACV,2014
A discriminative parts based model approach for fiducial points free and shape constrained head pose normalisation in the wild.,Roland Goecke,https://dblp.org/pid/g/RolandGocke.html,WACV,2014
A discriminative parts based model approach for fiducial points free and shape constrained head pose normalisation in the wild.,Marian Stewart Bartlett,https://dblp.org/pid/54/4284.html,WACV,2014
Detecting 3D geometric boundaries of indoor scenes under varying lighting.,Jie Ni,https://dblp.org/pid/79/2217.html,WACV,2014
Detecting 3D geometric boundaries of indoor scenes under varying lighting.,Tim K. Marks,https://dblp.org/pid/62/4853.html,WACV,2014
Detecting 3D geometric boundaries of indoor scenes under varying lighting.,Oncel Tuzel,https://dblp.org/pid/73/2943.html,WACV,2014
Detecting 3D geometric boundaries of indoor scenes under varying lighting.,Fatih Porikli,https://dblp.org/pid/p/FatihMuratPorikli.html,WACV,2014
Depth-based patch scaling for content-aware stereo image completion.,Joel Howard,https://dblp.org/pid/122/8737.html,WACV,2014
Depth-based patch scaling for content-aware stereo image completion.,Bryan S. Morse,https://dblp.org/pid/m/BryanSMorse.html,WACV,2014
Depth-based patch scaling for content-aware stereo image completion.,Scott Cohen,https://dblp.org/pid/54/4155.html,WACV,2014
Depth-based patch scaling for content-aware stereo image completion.,Brian L. Price,https://dblp.org/pid/38/5397.html,WACV,2014
Point pattern matching based on line graph spectral context and descriptor embedding.,Jun Tang,https://dblp.org/pid/52/6788.html,WACV,2014
Point pattern matching based on line graph spectral context and descriptor embedding.,Ling Shao,https://dblp.org/pid/75/1281.html,WACV,2014
Point pattern matching based on line graph spectral context and descriptor embedding.,Simon Jones,https://dblp.org/pid/94/2599.html,WACV,2014
Fine-grained object recognition with Gnostic Fields.,Christopher Kanan,https://dblp.org/pid/14/8653.html,WACV,2014
3D Metric Rectification using Angle Regularity.,Aamer Zaheer,https://dblp.org/pid/74/10771.html,WACV,2014
3D Metric Rectification using Angle Regularity.,Sohaib Khan,https://dblp.org/pid/89/2920.html,WACV,2014
Online algorithms for factorization-based structure from motion.,Ryan Kennedy,https://dblp.org/pid/94/5605.html,WACV,2014
Online algorithms for factorization-based structure from motion.,Laura Balzano,https://dblp.org/pid/25/6625.html,WACV,2014
Online algorithms for factorization-based structure from motion.,Stephen J. Wright,https://dblp.org/pid/w/StephenJWright.html,WACV,2014
Online algorithms for factorization-based structure from motion.,Camillo J. Taylor,https://dblp.org/pid/t/CamilloJTaylor.html,WACV,2014
Volumetric reconstruction applied to perceptual studies of size and weight.,Jonathan Balzer,https://dblp.org/pid/54/2208.html,WACV,2014
Volumetric reconstruction applied to perceptual studies of size and weight.,Megan A. K. Peters,https://dblp.org/pid/250/0966.html,WACV,2014
Volumetric reconstruction applied to perceptual studies of size and weight.,Stefano Soatto,https://dblp.org/pid/08/1262.html,WACV,2014
Fast dense 3D reconstruction using an adaptive multiscale discrete-continuous variational method.,Zhuoliang Kang,https://dblp.org/pid/16/8502.html,WACV,2014
Fast dense 3D reconstruction using an adaptive multiscale discrete-continuous variational method.,Gérard G. Medioni,https://dblp.org/pid/02/3016.html,WACV,2014
GPU-accelerated and efficient multi-view triangulation for scene reconstruction.,Jason Mak,https://dblp.org/pid/147/2724.html,WACV,2014
GPU-accelerated and efficient multi-view triangulation for scene reconstruction.,Mauricio Hess-Flores,https://dblp.org/pid/70/7590.html,WACV,2014
GPU-accelerated and efficient multi-view triangulation for scene reconstruction.,Shawn Recker,https://dblp.org/pid/92/8602.html,WACV,2014
GPU-accelerated and efficient multi-view triangulation for scene reconstruction.,John D. Owens,https://dblp.org/pid/97/1367.html,WACV,2014
GPU-accelerated and efficient multi-view triangulation for scene reconstruction.,Kenneth I. Joy,https://dblp.org/pid/21/4648.html,WACV,2014
NRSfM using local rigidity.,Ali Rehan,https://dblp.org/pid/147/2733.html,WACV,2014
NRSfM using local rigidity.,Aamer Zaheer,https://dblp.org/pid/74/10771.html,WACV,2014
NRSfM using local rigidity.,Ijaz Akhter,https://dblp.org/pid/78/4347.html,WACV,2014
NRSfM using local rigidity.,Arfah Saeed,https://dblp.org/pid/147/2746.html,WACV,2014
NRSfM using local rigidity.,Muhammad Haris Usmani,https://dblp.org/pid/147/2706.html,WACV,2014
NRSfM using local rigidity.,Bilal Mahmood,https://dblp.org/pid/147/2736.html,WACV,2014
NRSfM using local rigidity.,Sohaib Khan,https://dblp.org/pid/89/2920.html,WACV,2014
Beyond PASCAL: A benchmark for 3D object detection in the wild.,Yu Xiang,https://dblp.org/pid/00/6716.html,WACV,2014
Beyond PASCAL: A benchmark for 3D object detection in the wild.,Roozbeh Mottaghi,https://dblp.org/pid/36/633.html,WACV,2014
Beyond PASCAL: A benchmark for 3D object detection in the wild.,Silvio Savarese,https://dblp.org/pid/50/3578.html,WACV,2014
Model-based anthropometry: Predicting measurements from 3D human scans in multiple poses.,Aggeliki Tsoli,https://dblp.org/pid/23/5799.html,WACV,2014
Model-based anthropometry: Predicting measurements from 3D human scans in multiple poses.,Matthew Loper,https://dblp.org/pid/56/6429.html,WACV,2014
Model-based anthropometry: Predicting measurements from 3D human scans in multiple poses.,Michael J. Black,https://dblp.org/pid/b/MichaelJBlack.html,WACV,2014
3D pose estimation of bats in the wild.,Mikhail Breslav,https://dblp.org/pid/147/2738.html,WACV,2014
3D pose estimation of bats in the wild.,Nathan W. Fuller,https://dblp.org/pid/127/7354.html,WACV,2014
3D pose estimation of bats in the wild.,Stan Sclaroff,https://dblp.org/pid/s/StanSclaroff.html,WACV,2014
3D pose estimation of bats in the wild.,Margrit Betke,https://dblp.org/pid/b/MargritBetke.html,WACV,2014
Recognition of 3D package shapes for single camera metrology.,Ryan Lloyd,https://dblp.org/pid/51/3230.html,WACV,2014
