Paper Title,Author Names,Author URLs,Conference Name,Conference Year
3D free form object recognition using rotational projection statistics.,Yulan Guo,https://dblp.org/pid/127/0477.html,WACV,2013
3D free form object recognition using rotational projection statistics.,Mohammed Bennamoun,https://dblp.org/pid/00/3214.html,WACV,2013
3D free form object recognition using rotational projection statistics.,Ferdous Ahmed Sohel,https://dblp.org/pid/87/1736.html,WACV,2013
3D free form object recognition using rotational projection statistics.,Jianwei Wan,https://dblp.org/pid/05/8763.html,WACV,2013
3D free form object recognition using rotational projection statistics.,Min Lu,https://dblp.org/pid/34/3541-1.html,WACV,2013
Are you using the right approximate nearest neighbor algorithm?,Stephen O'Hara,https://dblp.org/pid/11/4523.html,WACV,2013
Are you using the right approximate nearest neighbor algorithm?,Bruce A. Draper,https://dblp.org/pid/78/5478.html,WACV,2013
Large-scale web video event classification by use of Fisher Vectors.,Chen Sun,https://dblp.org/pid/01/6072-2.html,WACV,2013
Large-scale web video event classification by use of Fisher Vectors.,Ram Nevatia,https://dblp.org/pid/n/RamakantNevatia.html,WACV,2013
Nonuniform image patch exemplars for low level vision.,Vincent De Smet,https://dblp.org/pid/36/11438.html,WACV,2013
Nonuniform image patch exemplars for low level vision.,Luc Van Gool,https://dblp.org/pid/61/5017.html,WACV,2013
Nonuniform image patch exemplars for low level vision.,Vinay P. Namboodiri,https://dblp.org/pid/95/6599.html,WACV,2013
Towards a practical PTZ face detection and tracking system.,Yinghao Cai,https://dblp.org/pid/28/2227.html,WACV,2013
Towards a practical PTZ face detection and tracking system.,Gérard G. Medioni,https://dblp.org/pid/02/3016.html,WACV,2013
Towards a practical PTZ face detection and tracking system.,Thang Ba Dinh,https://dblp.org/pid/66/5641.html,WACV,2013
Image segmentation for large-scale subcategory flower recognition.,Anelia Angelova,https://dblp.org/pid/46/3065.html,WACV,2013
Image segmentation for large-scale subcategory flower recognition.,Shenghuo Zhu,https://dblp.org/pid/81/4341.html,WACV,2013
Image segmentation for large-scale subcategory flower recognition.,Yuanqing Lin,https://dblp.org/pid/97/2644.html,WACV,2013
Heteroscedastic probabilistic linear discriminant analysis for manifold learning in video-based face recognition.,Moh Edi Wibowo,https://dblp.org/pid/20/10772.html,WACV,2013
Heteroscedastic probabilistic linear discriminant analysis for manifold learning in video-based face recognition.,Dian Tjondronegoro,https://dblp.org/pid/60/2965.html,WACV,2013
Heteroscedastic probabilistic linear discriminant analysis for manifold learning in video-based face recognition.,Ligang Zhang,https://dblp.org/pid/74/5605.html,WACV,2013
Heteroscedastic probabilistic linear discriminant analysis for manifold learning in video-based face recognition.,Ivan Himawan,https://dblp.org/pid/43/3405.html,WACV,2013
Berkeley MHAD: A comprehensive Multimodal Human Action Database.,Ferda Ofli,https://dblp.org/pid/11/2534.html,WACV,2013
Berkeley MHAD: A comprehensive Multimodal Human Action Database.,Rizwan Chaudhry,https://dblp.org/pid/60/7659.html,WACV,2013
Berkeley MHAD: A comprehensive Multimodal Human Action Database.,Gregorij Kurillo,https://dblp.org/pid/59/4079.html,WACV,2013
Berkeley MHAD: A comprehensive Multimodal Human Action Database.,René Vidal,https://dblp.org/pid/v/ReneVidal.html,WACV,2013
Berkeley MHAD: A comprehensive Multimodal Human Action Database.,Ruzena Bajcsy,https://dblp.org/pid/b/RuzenaBajcsy.html,WACV,2013
Human behavior segmentation and recognition using Continuous Linear Dynamic System.,Jinjun Wang,https://dblp.org/pid/87/4858.html,WACV,2013
Human behavior segmentation and recognition using Continuous Linear Dynamic System.,Jing Xiao,https://dblp.org/pid/67/4008.html,WACV,2013
Statistical angular error-based triangulation for efficient and accurate multi-view scene reconstruction.,Shawn Recker,https://dblp.org/pid/92/8602.html,WACV,2013
Statistical angular error-based triangulation for efficient and accurate multi-view scene reconstruction.,Mauricio Hess-Flores,https://dblp.org/pid/70/7590.html,WACV,2013
Statistical angular error-based triangulation for efficient and accurate multi-view scene reconstruction.,Kenneth I. Joy,https://dblp.org/pid/21/4648.html,WACV,2013
Automatic region-of-interest detection and prioritisation for visually optimised coding of low bit rate videos.,Ivan Himawan,https://dblp.org/pid/43/3405.html,WACV,2013
