Paper Title,Author Names,Author URLs,Conference Name,Conference Year
Pose search: Retrieving people using their pose.,Vittorio Ferrari,https://dblp.org/pid/16/3608.html,CVPR,2009
Pose search: Retrieving people using their pose.,Manuel J. Marín-Jiménez,https://dblp.org/pid/44/4520.html,CVPR,2009
Pose search: Retrieving people using their pose.,Andrew Zisserman,https://dblp.org/pid/z/AndrewZisserman.html,CVPR,2009
Efficient representation of local geometry for large scale object retrieval.,Michal Perdoch,https://dblp.org/pid/76/3086.html,CVPR,2009
Efficient representation of local geometry for large scale object retrieval.,Ondrej Chum,https://dblp.org/pid/96/63.html,CVPR,2009
Efficient representation of local geometry for large scale object retrieval.,Jiri Matas,https://dblp.org/pid/m/JiriMatas.html,CVPR,2009
Geometric min-Hashing: Finding a (thick) needle in a haystack.,Ondrej Chum,https://dblp.org/pid/96/63.html,CVPR,2009
Geometric min-Hashing: Finding a (thick) needle in a haystack.,Michal Perdoch,https://dblp.org/pid/76/3086.html,CVPR,2009
Geometric min-Hashing: Finding a (thick) needle in a haystack.,Jiri Matas,https://dblp.org/pid/m/JiriMatas.html,CVPR,2009
Bundling features for large scale partial-duplicate web image search.,Zhong Wu,https://dblp.org/pid/18/6089.html,CVPR,2009
Bundling features for large scale partial-duplicate web image search.,Qifa Ke,https://dblp.org/pid/88/2889.html,CVPR,2009
Bundling features for large scale partial-duplicate web image search.,Michael Isard,https://dblp.org/pid/17/5751.html,CVPR,2009
Bundling features for large scale partial-duplicate web image search.,Jian Sun,https://dblp.org/pid/68/4942-1.html,CVPR,2009
Contextual flow.,Ying Wu,https://dblp.org/pid/64/5840-1.html,CVPR,2009
Contextual flow.,Jialue Fan,https://dblp.org/pid/52/277.html,CVPR,2009
Large displacement optical flow.,Thomas Brox,https://dblp.org/pid/97/4586.html,CVPR,2009
Large displacement optical flow.,Christoph Bregler,https://dblp.org/pid/b/ChristophBregler.html,CVPR,2009
Large displacement optical flow.,Jitendra Malik,https://dblp.org/pid/58/2944.html,CVPR,2009
Image registration by minimization of residual complexity.,Andriy Myronenko,https://dblp.org/pid/26/1146.html,CVPR,2009
Image registration by minimization of residual complexity.,Xubo B. Song,https://dblp.org/pid/29/4302.html,CVPR,2009
Learning general optical flow subspaces for egomotion estimation and detection of motion anomalies.,Richard Roberts,https://dblp.org/pid/03/4379-1.html,CVPR,2009
Learning general optical flow subspaces for egomotion estimation and detection of motion anomalies.,Christian Potthast,https://dblp.org/pid/90/656.html,CVPR,2009
Learning general optical flow subspaces for egomotion estimation and detection of motion anomalies.,Frank Dellaert,https://dblp.org/pid/d/FrankDellaert.html,CVPR,2009
A unified active and semi-supervised learning framework for image compression.,Xiaofei He,https://dblp.org/pid/h/XiaofeiHe.html,CVPR,2009
A unified active and semi-supervised learning framework for image compression.,Ming Ji,https://dblp.org/pid/15/1412.html,CVPR,2009
A unified active and semi-supervised learning framework for image compression.,Hujun Bao,https://dblp.org/pid/b/HujunBao.html,CVPR,2009
Digital face makeup by example.,Dong Guo,https://dblp.org/pid/52/7025-1.html,CVPR,2009
Digital face makeup by example.,Terence Sim,https://dblp.org/pid/78/392.html,CVPR,2009
Hardware-efficient belief propagation.,Chia-Kai Liang,https://dblp.org/pid/90/3713.html,CVPR,2009
Hardware-efficient belief propagation.,Chao-Chung Cheng,https://dblp.org/pid/38/4418.html,CVPR,2009
Hardware-efficient belief propagation.,Yen-Chieh Lai,https://dblp.org/pid/01/7249.html,CVPR,2009
Hardware-efficient belief propagation.,Liang-Gee Chen,https://dblp.org/pid/57/3229.html,CVPR,2009
Hardware-efficient belief propagation.,Homer H. Chen,https://dblp.org/pid/19/982.html,CVPR,2009
Directed assistance for ink-bleed reduction in old documents.,Zheng Lu,https://dblp.org/pid/15/2402-2.html,CVPR,2009
Directed assistance for ink-bleed reduction in old documents.,Zheng Wu,https://dblp.org/pid/20/144.html,CVPR,2009
Directed assistance for ink-bleed reduction in old documents.,Michael S. Brown,https://dblp.org/pid/02/4733.html,CVPR,2009
