Paper Title,Author Names,Author URLs,Conference Name,Conference Year
3D motion reconstruction for real-world camera motion.,Yingying Zhu,https://dblp.org/pid/40/5552-4.html,CVPR,2011
3D motion reconstruction for real-world camera motion.,Mark Cox,https://dblp.org/pid/99/6703.html,CVPR,2011
3D motion reconstruction for real-world camera motion.,Simon Lucey,https://dblp.org/pid/01/3542.html,CVPR,2011
A fully automated greedy square jigsaw puzzle solver.,Dolev Pomeranz,https://dblp.org/pid/43/9988.html,CVPR,2011
A fully automated greedy square jigsaw puzzle solver.,Michal Shemesh,https://dblp.org/pid/22/9990.html,CVPR,2011
A fully automated greedy square jigsaw puzzle solver.,Ohad Ben-Shahar,https://dblp.org/pid/59/3818.html,CVPR,2011
A Multichannel Edge-Weighted Centroidal Voronoi Tessellation algorithm for 3D super-alloy image segmentation.,Yu Cao,https://dblp.org/pid/68/6563-3.html,CVPR,2011
A Multichannel Edge-Weighted Centroidal Voronoi Tessellation algorithm for 3D super-alloy image segmentation.,Lili Ju,https://dblp.org/pid/38/422.html,CVPR,2011
A Multichannel Edge-Weighted Centroidal Voronoi Tessellation algorithm for 3D super-alloy image segmentation.,Qin Zou,https://dblp.org/pid/45/8496.html,CVPR,2011
A Multichannel Edge-Weighted Centroidal Voronoi Tessellation algorithm for 3D super-alloy image segmentation.,Chengzhang Qu,https://dblp.org/pid/32/6468.html,CVPR,2011
A Multichannel Edge-Weighted Centroidal Voronoi Tessellation algorithm for 3D super-alloy image segmentation.,Song Wang,https://dblp.org/pid/62/3151-2.html,CVPR,2011
A unified framework for locating and recognizing human actions.,Yuelei Xie,https://dblp.org/pid/23/9988.html,CVPR,2011
A unified framework for locating and recognizing human actions.,Hong Chang,https://dblp.org/pid/02/2689.html,CVPR,2011
A unified framework for locating and recognizing human actions.,Zhe Li,https://dblp.org/pid/11/751.html,CVPR,2011
A unified framework for locating and recognizing human actions.,Luhong Liang,https://dblp.org/pid/19/4685.html,CVPR,2011
A unified framework for locating and recognizing human actions.,Xilin Chen,https://dblp.org/pid/c/XilinChen.html,CVPR,2011
A unified framework for locating and recognizing human actions.,Debin Zhao,https://dblp.org/pid/16/3958.html,CVPR,2011
Aesthetic quality classification of photographs based on color harmony.,Masashi Nishiyama,https://dblp.org/pid/02/2533.html,CVPR,2011
Aesthetic quality classification of photographs based on color harmony.,Takahiro Okabe,https://dblp.org/pid/83/431.html,CVPR,2011
Aesthetic quality classification of photographs based on color harmony.,Imari Sato,https://dblp.org/pid/92/1010.html,CVPR,2011
Aesthetic quality classification of photographs based on color harmony.,Yoichi Sato,https://dblp.org/pid/64/5287.html,CVPR,2011
Automatic photo-to-terrain alignment for the annotation of mountain pictures.,Lionel Baboud,https://dblp.org/pid/44/5663.html,CVPR,2011
Automatic photo-to-terrain alignment for the annotation of mountain pictures.,Martin Cadík,https://dblp.org/pid/16/5706.html,CVPR,2011
Automatic photo-to-terrain alignment for the annotation of mountain pictures.,Elmar Eisemann,https://dblp.org/pid/65/2556.html,CVPR,2011
Automatic photo-to-terrain alignment for the annotation of mountain pictures.,Hans-Peter Seidel,https://dblp.org/pid/s/HansPeterSeidel.html,CVPR,2011
Constructing image panoramas using dual-homography warping.,Junhong Gao,https://dblp.org/pid/08/9989.html,CVPR,2011
Constructing image panoramas using dual-homography warping.,Seon Joo Kim,https://dblp.org/pid/94/5528.html,CVPR,2011
Constructing image panoramas using dual-homography warping.,Michael S. Brown,https://dblp.org/pid/02/4733.html,CVPR,2011
Distributed computer vision algorithms through distributed averaging.,Roberto Tron,https://dblp.org/pid/63/1790.html,CVPR,2011
Distributed computer vision algorithms through distributed averaging.,René Vidal,https://dblp.org/pid/v/ReneVidal.html,CVPR,2011
"Efficient multi-camera detection, tracking, and identification using a shared set of haar-features.",Reyes Rios-Cabrera,https://dblp.org/pid/11/6131.html,CVPR,2011
"Efficient multi-camera detection, tracking, and identification using a shared set of haar-features.",Tinne Tuytelaars,https://dblp.org/pid/79/2382.html,CVPR,2011
"Efficient multi-camera detection, tracking, and identification using a shared set of haar-features.",Luc Van Gool,https://dblp.org/pid/61/5017.html,CVPR,2011
Enforcing similarity constraints with integer programming for better scene text recognition.,David L. Smith,https://dblp.org/pid/13/9989.html,CVPR,2011
Enforcing similarity constraints with integer programming for better scene text recognition.,Jacqueline L. Feild,https://dblp.org/pid/136/3948.html,CVPR,2011
Enforcing similarity constraints with integer programming for better scene text recognition.,Erik G. Learned-Miller,https://dblp.org/pid/l/ErikGLearnedMiller.html,CVPR,2011
High-precision localization using visual landmarks fused with range data.,Zhiwei Zhu,https://dblp.org/pid/19/3995.html,CVPR,2011
High-precision localization using visual landmarks fused with range data.,Han-Pang Chiu,https://dblp.org/pid/00/5755.html,CVPR,2011
High-precision localization using visual landmarks fused with range data.,Taragay Oskiper,https://dblp.org/pid/83/5173.html,CVPR,2011
High-precision localization using visual landmarks fused with range data.,Saad Ali,https://dblp.org/pid/17/747.html,CVPR,2011
High-precision localization using visual landmarks fused with range data.,Raia Hadsell,https://dblp.org/pid/98/5136.html,CVPR,2011
High-precision localization using visual landmarks fused with range data.,Supun Samarasekera,https://dblp.org/pid/26/4413.html,CVPR,2011
High-precision localization using visual landmarks fused with range data.,Rakesh Kumar,https://dblp.org/pid/98/4371-1.html,CVPR,2011
Importance filtering for image retargeting.,Yuanyuan Ding,https://dblp.org/pid/93/3020.html,CVPR,2011
Importance filtering for image retargeting.,Jing Xiao,https://dblp.org/pid/67/4008.html,CVPR,2011
Importance filtering for image retargeting.,Jingyi Yu,https://dblp.org/pid/58/4808.html,CVPR,2011
Learning photographic global tonal adjustment with a database of input / output image pairs.,Vladimir Bychkovsky,https://dblp.org/pid/40/6811.html,CVPR,2011
Learning photographic global tonal adjustment with a database of input / output image pairs.,Sylvain Paris,https://dblp.org/pid/p/SylvainParis.html,CVPR,2011
Learning photographic global tonal adjustment with a database of input / output image pairs.,Eric Chan,https://dblp.org/pid/28/3464.html,CVPR,2011
Learning photographic global tonal adjustment with a database of input / output image pairs.,Frédo Durand,https://dblp.org/pid/87/2617.html,CVPR,2011
Learning photographic global tonal adjustment with a database of input/output image pairs.,Vladimir Bychkovsky,https://dblp.org/pid/40/6811.html,CVPR,2011
Learning photographic global tonal adjustment with a database of input/output image pairs.,Sylvain Paris,https://dblp.org/pid/p/SylvainParis.html,CVPR,2011
Learning photographic global tonal adjustment with a database of input/output image pairs.,Eric Chan,https://dblp.org/pid/28/3464.html,CVPR,2011
Learning photographic global tonal adjustment with a database of input/output image pairs.,Frédo Durand,https://dblp.org/pid/87/2617.html,CVPR,2011
Predicting image matching using affine distortion models.,Daniel Fleck,https://dblp.org/pid/71/7165.html,CVPR,2011
Predicting image matching using affine distortion models.,Zoran Duric,https://dblp.org/pid/36/6105.html,CVPR,2011
RUNE-Tag: A high accuracy fiducial marker with strong occlusion resilience.,Filippo Bergamasco,https://dblp.org/pid/74/9555.html,CVPR,2011
RUNE-Tag: A high accuracy fiducial marker with strong occlusion resilience.,Andrea Albarelli,https://dblp.org/pid/44/4261.html,CVPR,2011
RUNE-Tag: A high accuracy fiducial marker with strong occlusion resilience.,Emanuele Rodolà,https://dblp.org/pid/54/8401.html,CVPR,2011
RUNE-Tag: A high accuracy fiducial marker with strong occlusion resilience.,Andrea Torsello,https://dblp.org/pid/11/2491.html,CVPR,2011
Sparse approximated nearest points for image set classification.,Yiqun Hu,https://dblp.org/pid/44/3470.html,CVPR,2011
Sparse approximated nearest points for image set classification.,Ajmal S. Mian,https://dblp.org/pid/63/807.html,CVPR,2011
Sparse approximated nearest points for image set classification.,Robyn A. Owens,https://dblp.org/pid/22/4082.html,CVPR,2011
The magic sigma.,Dirk Ryan Padfield,https://dblp.org/pid/219/5752.html,CVPR,2011
Towards a practical lipreading system.,Ziheng Zhou,https://dblp.org/pid/97/2848.html,CVPR,2011
Towards a practical lipreading system.,Guoying Zhao,https://dblp.org/pid/35/814.html,CVPR,2011
Towards a practical lipreading system.,Matti Pietikäinen,https://dblp.org/pid/95/4955.html,CVPR,2011
What makes an image memorable?,Phillip Isola,https://dblp.org/pid/36/9988.html,CVPR,2011
What makes an image memorable?,Jianxiong Xiao,https://dblp.org/pid/57/5248.html,CVPR,2011
What makes an image memorable?,Antonio Torralba,https://dblp.org/pid/t/AntonioBTorralba.html,CVPR,2011
What makes an image memorable?,Aude Oliva,https://dblp.org/pid/99/5538.html,CVPR,2011
An L1-based variational model for Retinex theory and its application to medical images.,Wenye Ma,https://dblp.org/pid/80/9230.html,CVPR,2011
An L1-based variational model for Retinex theory and its application to medical images.,Jean-Michel Morel,https://dblp.org/pid/14/3755.html,CVPR,2011
An L1-based variational model for Retinex theory and its application to medical images.,Stanley J. Osher,https://dblp.org/pid/24/5359.html,CVPR,2011
An L1-based variational model for Retinex theory and its application to medical images.,Aichi Chien,https://dblp.org/pid/33/39.html,CVPR,2011
Inertial sensor-aligned visual feature descriptors.,Daniel Kurz,https://dblp.org/pid/76/973.html,CVPR,2011
Inertial sensor-aligned visual feature descriptors.,Selim Ben Himane,https://dblp.org/pid/77/3062.html,CVPR,2011
Learning object color models from multi-view constraints.,Trevor Owens,https://dblp.org/pid/49/9988.html,CVPR,2011
Learning object color models from multi-view constraints.,Kate Saenko,https://dblp.org/pid/88/2754.html,CVPR,2011
Learning object color models from multi-view constraints.,Ayan Chakrabarti,https://dblp.org/pid/68/5758.html,CVPR,2011
Learning object color models from multi-view constraints.,Ying Xiong,https://dblp.org/pid/62/29.html,CVPR,2011
Learning object color models from multi-view constraints.,Todd E. Zickler,https://dblp.org/pid/33/2279.html,CVPR,2011
Learning object color models from multi-view constraints.,Trevor Darrell,https://dblp.org/pid/d/TrevorDarrell.html,CVPR,2011
Multi-spectral SIFT for scene category recognition.,Matthew A. Brown,https://dblp.org/pid/93/9988.html,CVPR,2011
Multi-spectral SIFT for scene category recognition.,Sabine Süsstrunk,https://dblp.org/pid/s/SSusstrunk.html,CVPR,2011
Separating reflective and fluorescent components of an image.,Cherry Zhang,https://dblp.org/pid/21/9990.html,CVPR,2011
Separating reflective and fluorescent components of an image.,Imari Sato,https://dblp.org/pid/92/1010.html,CVPR,2011
Statistics of real-world hyperspectral images.,Ayan Chakrabarti,https://dblp.org/pid/68/5758.html,CVPR,2011
Statistics of real-world hyperspectral images.,Todd E. Zickler,https://dblp.org/pid/33/2279.html,CVPR,2011
Unsupervised local color correction for coarsely registered images.,Miguel Oliveira,https://dblp.org/pid/295/7709.html,CVPR,2011
Unsupervised local color correction for coarsely registered images.,Angel Domingo Sappa,https://dblp.org/pid/29/6683.html,CVPR,2011
Unsupervised local color correction for coarsely registered images.,Vítor M. F. Santos,https://dblp.org/pid/36/11355.html,CVPR,2011
A Bayesian approach to adaptive video super resolution.,Ce Liu,https://dblp.org/pid/61/3937-1.html,CVPR,2011
A Bayesian approach to adaptive video super resolution.,Deqing Sun,https://dblp.org/pid/69/4250.html,CVPR,2011
A theory of multi-perspective defocusing.,Yuanyuan Ding,https://dblp.org/pid/93/3020.html,CVPR,2011
A theory of multi-perspective defocusing.,Jing Xiao,https://dblp.org/pid/67/4008.html,CVPR,2011
A theory of multi-perspective defocusing.,Jingyi Yu,https://dblp.org/pid/58/4808.html,CVPR,2011
Auto-directed video stabilization with robust L1 optimal camera paths.,Matthias Grundmann,https://dblp.org/pid/67/6472.html,CVPR,2011
Auto-directed video stabilization with robust L1 optimal camera paths.,Vivek Kwatra,https://dblp.org/pid/27/6787.html,CVPR,2011
Auto-directed video stabilization with robust L1 optimal camera paths.,Irfan A. Essa,https://dblp.org/pid/e/IrfanAEssa.html,CVPR,2011
Blind deconvolution using a normalized sparsity measure.,Dilip Krishnan,https://dblp.org/pid/08/2316.html,CVPR,2011
Blind deconvolution using a normalized sparsity measure.,Terence Tay,https://dblp.org/pid/47/1703.html,CVPR,2011
Blind deconvolution using a normalized sparsity measure.,Rob Fergus,https://dblp.org/pid/77/3763.html,CVPR,2011
Blur kernel estimation using the radon transform.,Taeg Sang Cho,https://dblp.org/pid/50/3846.html,CVPR,2011
Blur kernel estimation using the radon transform.,Sylvain Paris,https://dblp.org/pid/p/SylvainParis.html,CVPR,2011
Blur kernel estimation using the radon transform.,Berthold K. P. Horn,https://dblp.org/pid/h/BertholdKPHorn.html,CVPR,2011
Blur kernel estimation using the radon transform.,William T. Freeman,https://dblp.org/pid/86/6650.html,CVPR,2011
Collaborative personalization of image enhancement.,Juan C. Caicedo,https://dblp.org/pid/71/5164.html,CVPR,2011
Collaborative personalization of image enhancement.,Ashish Kapoor,https://dblp.org/pid/93/161.html,CVPR,2011
Collaborative personalization of image enhancement.,Sing Bing Kang,https://dblp.org/pid/k/SingBingKang.html,CVPR,2011
Enhancing by saliency-guided decolorization.,Codruta O. Ancuti,https://dblp.org/pid/89/5661.html,CVPR,2011
Enhancing by saliency-guided decolorization.,Cosmin Ancuti,https://dblp.org/pid/82/3581.html,CVPR,2011
Enhancing by saliency-guided decolorization.,Philippe Bekaert,https://dblp.org/pid/30/4795.html,CVPR,2011
Estimating Motion and size of moving non-line-of-sight objects in cluttered environments.,Rohit Pandharkar,https://dblp.org/pid/65/9989.html,CVPR,2011
Estimating Motion and size of moving non-line-of-sight objects in cluttered environments.,Andreas Velten,https://dblp.org/pid/10/9990.html,CVPR,2011
Estimating Motion and size of moving non-line-of-sight objects in cluttered environments.,Andrew Bardagjy,https://dblp.org/pid/04/9989.html,CVPR,2011
Estimating Motion and size of moving non-line-of-sight objects in cluttered environments.,Everett Lawson,https://dblp.org/pid/25/9925.html,CVPR,2011
Estimating Motion and size of moving non-line-of-sight objects in cluttered environments.,Moungi Bawendi,https://dblp.org/pid/59/9989.html,CVPR,2011
Estimating Motion and size of moving non-line-of-sight objects in cluttered environments.,Ramesh Raskar,https://dblp.org/pid/r/RameshRaskar.html,CVPR,2011
Exploring aligned complementary image pair for blind motion deblurring.,Wen Li,https://dblp.org/pid/06/721.html,CVPR,2011
Exploring aligned complementary image pair for blind motion deblurring.,Jun Zhang,https://dblp.org/pid/z/JunZhang7.html,CVPR,2011
Exploring aligned complementary image pair for blind motion deblurring.,Qionghai Dai,https://dblp.org/pid/39/4543.html,CVPR,2011
Face illumination transfer through edge-preserving filters.,Xiaowu Chen,https://dblp.org/pid/52/2710.html,CVPR,2011
Face illumination transfer through edge-preserving filters.,Mengmeng Chen,https://dblp.org/pid/57/9989.html,CVPR,2011
Face illumination transfer through edge-preserving filters.,Xin Jin,https://dblp.org/pid/68/3340.html,CVPR,2011
Face illumination transfer through edge-preserving filters.,Qinping Zhao,https://dblp.org/pid/38/72.html,CVPR,2011
Glare encoding of high dynamic range images.,Mushfiqur Rouf,https://dblp.org/pid/18/8384.html,CVPR,2011
Glare encoding of high dynamic range images.,Rafal Mantiuk,https://dblp.org/pid/41/1369.html,CVPR,2011
