Paper Title,Author Names,Author URLs,Conference Name,Conference Year
"Something Old, Something New, Something Borrowed, Something Blue.",Jan J. Koenderink,https://dblp.org/pid/48/5115.html,ECCV,2008
Learning to Localize Objects with Structured Output Regression.,Matthew B. Blaschko,https://dblp.org/pid/12/5233.html,ECCV,2008
Learning to Localize Objects with Structured Output Regression.,Christoph H. Lampert,https://dblp.org/pid/67/2136.html,ECCV,2008
Beyond Nouns: Exploiting Prepositions and Comparative Adjectives for Learning Visual Classifiers.,Abhinav Gupta,https://dblp.org/pid/36/7024-1.html,ECCV,2008
Beyond Nouns: Exploiting Prepositions and Comparative Adjectives for Learning Visual Classifiers.,Larry S. Davis,https://dblp.org/pid/d/LarrySDavis.html,ECCV,2008
Learning Spatial Context: Using Stuff to Find Things.,Geremy Heitz,https://dblp.org/pid/19/2592.html,ECCV,2008
Learning Spatial Context: Using Stuff to Find Things.,Daphne Koller,https://dblp.org/pid/k/DaphneKoller.html,ECCV,2008
Segmentation and Recognition Using Structure from Motion Point Clouds.,Gabriel J. Brostow,https://dblp.org/pid/41/281.html,ECCV,2008
Segmentation and Recognition Using Structure from Motion Point Clouds.,Jamie Shotton,https://dblp.org/pid/47/572.html,ECCV,2008
Segmentation and Recognition Using Structure from Motion Point Clouds.,Julien Fauqueur,https://dblp.org/pid/18/2043.html,ECCV,2008
Segmentation and Recognition Using Structure from Motion Point Clouds.,Roberto Cipolla,https://dblp.org/pid/c/RobertoCipolla.html,ECCV,2008
Keypoint Signatures for Fast Learning and Recognition.,Michael Calonder,https://dblp.org/pid/91/5902.html,ECCV,2008
Keypoint Signatures for Fast Learning and Recognition.,Vincent Lepetit,https://dblp.org/pid/80/5556.html,ECCV,2008
Keypoint Signatures for Fast Learning and Recognition.,Pascal Fua,https://dblp.org/pid/f/PFua.html,ECCV,2008
Active Matching.,Margarita Chli,https://dblp.org/pid/69/2994.html,ECCV,2008
Active Matching.,Andrew J. Davison,https://dblp.org/pid/d/AndrewJDavison.html,ECCV,2008
Towards Scalable Dataset Construction: An Active Learning Approach.,Brendan Collins,https://dblp.org/pid/40/5361.html,ECCV,2008
Towards Scalable Dataset Construction: An Active Learning Approach.,Jia Deng,https://dblp.org/pid/07/6526-1.html,ECCV,2008
Towards Scalable Dataset Construction: An Active Learning Approach.,Kai Li,https://dblp.org/pid/l/KaiLi1.html,ECCV,2008
Towards Scalable Dataset Construction: An Active Learning Approach.,Li Fei-Fei,https://dblp.org/pid/79/2528.html,ECCV,2008
GeoS: Geodesic Image Segmentation.,Antonio Criminisi,https://dblp.org/pid/c/AntonioCriminisi.html,ECCV,2008
GeoS: Geodesic Image Segmentation.,Toby Sharp,https://dblp.org/pid/38/79.html,ECCV,2008
