paper_title,author_name,author_link,conference_name,conference_year
Fusing visual and range imaging for object class recognition.,Dan Levi,https://dblp.org/pid/99/3931.html,ICCV,2011
Learning to cluster using high order graphical models with latent variables.,Nikos Komodakis,https://dblp.org/pid/05/3782.html,ICCV,2011
Hough-based tracking of non-rigid objects.,Martin Godec,https://dblp.org/pid/05/1383.html,ICCV,2011
Hough-based tracking of non-rigid objects.,Peter M. Roth,https://dblp.org/pid/18/4857.html,ICCV,2011
Hough-based tracking of non-rigid objects.,Horst Bischof,https://dblp.org/pid/69/3793.html,ICCV,2011
Ensemble of exemplar-SVMs for object detection and beyond.,Tomasz Malisiewicz,https://dblp.org/pid/35/1902.html,ICCV,2011
Ensemble of exemplar-SVMs for object detection and beyond.,Abhinav Gupta,https://dblp.org/pid/36/7024-1.html,ICCV,2011
Ensemble of exemplar-SVMs for object detection and beyond.,Alexei A. Efros,https://dblp.org/pid/40/6158.html,ICCV,2011
CARD: Compact And Real-time Descriptors.,Mitsuru Ambai,https://dblp.org/pid/19/7185.html,ICCV,2011
CARD: Compact And Real-time Descriptors.,Yuichi Yoshida,https://dblp.org/pid/36/4449.html,ICCV,2011
Automatic salient object extraction with contextual cue.,Le Wang,https://dblp.org/pid/79/652-3.html,ICCV,2011
Automatic salient object extraction with contextual cue.,Jianru Xue,https://dblp.org/pid/16/6902.html,ICCV,2011
Automatic salient object extraction with contextual cue.,Nanning Zheng,https://dblp.org/pid/07/256-1.html,ICCV,2011
Automatic salient object extraction with contextual cue.,Gang Hua,https://dblp.org/pid/75/5209.html,ICCV,2011
Action recognition in cluttered dynamic scenes using Pose-Specific Part Models.,Vivek Kumar Singh,https://dblp.org/pid/00/6451-4.html,ICCV,2011
Action recognition in cluttered dynamic scenes using Pose-Specific Part Models.,Ram Nevatia,https://dblp.org/pid/n/RamakantNevatia.html,ICCV,2011
Real-time indoor scene understanding using Bayesian filtering with motion cues.,Grace Tsai,https://dblp.org/pid/28/534.html,ICCV,2011
Real-time indoor scene understanding using Bayesian filtering with motion cues.,Changhai Xu,https://dblp.org/pid/14/3203.html,ICCV,2011
Real-time indoor scene understanding using Bayesian filtering with motion cues.,Jingen Liu,https://dblp.org/pid/10/5849.html,ICCV,2011
Real-time indoor scene understanding using Bayesian filtering with motion cues.,Benjamin Kuipers,https://dblp.org/pid/k/BenjaminKuipers.html,ICCV,2011
Revisiting radiometric calibration for color computer vision.,Hai Ting Lin,https://dblp.org/pid/99/8316.html,ICCV,2011
Revisiting radiometric calibration for color computer vision.,Seon Joo Kim,https://dblp.org/pid/94/5528.html,ICCV,2011
Revisiting radiometric calibration for color computer vision.,Sabine Süsstrunk,https://dblp.org/pid/s/SSusstrunk.html,ICCV,2011
Revisiting radiometric calibration for color computer vision.,Michael S. Brown,https://dblp.org/pid/02/4733.html,ICCV,2011
Tracking multiple people under global appearance constraints.,Horesh Ben Shitrit,https://dblp.org/pid/50/10395.html,ICCV,2011
Tracking multiple people under global appearance constraints.,Jérôme Berclaz,https://dblp.org/pid/88/3819.html,ICCV,2011
Tracking multiple people under global appearance constraints.,François Fleuret,https://dblp.org/pid/90/5265.html,ICCV,2011
Tracking multiple people under global appearance constraints.,Pascal Fua,https://dblp.org/pid/f/PFua.html,ICCV,2011
A new distance for scale-invariant 3D shape recognition and registration.,Minh-Tri Pham,https://dblp.org/pid/86/4091.html,ICCV,2011
A new distance for scale-invariant 3D shape recognition and registration.,Oliver J. Woodford,https://dblp.org/pid/11/620.html,ICCV,2011
A new distance for scale-invariant 3D shape recognition and registration.,Frank Perbet,https://dblp.org/pid/22/7.html,ICCV,2011
A new distance for scale-invariant 3D shape recognition and registration.,Atsuto Maki,https://dblp.org/pid/36/5430.html,ICCV,2011
A new distance for scale-invariant 3D shape recognition and registration.,Björn Stenger,https://dblp.org/pid/s/BStenger.html,ICCV,2011
A new distance for scale-invariant 3D shape recognition and registration.,Roberto Cipolla,https://dblp.org/pid/c/RobertoCipolla.html,ICCV,2011
Inferring human gaze from appearance via adaptive linear regression.,Feng Lu,https://dblp.org/pid/97/6483-5.html,ICCV,2011
Inferring human gaze from appearance via adaptive linear regression.,Yusuke Sugano,https://dblp.org/pid/87/2383.html,ICCV,2011
Inferring human gaze from appearance via adaptive linear regression.,Takahiro Okabe,https://dblp.org/pid/83/431.html,ICCV,2011
Inferring human gaze from appearance via adaptive linear regression.,Yoichi Sato,https://dblp.org/pid/64/5287.html,ICCV,2011
Birdlets: Subordinate categorization using volumetric primitives and pose-normalized appearance.,Ryan Farrell,https://dblp.org/pid/81/953.html,ICCV,2011
Birdlets: Subordinate categorization using volumetric primitives and pose-normalized appearance.,Om Oza,https://dblp.org/pid/39/10771.html,ICCV,2011
Birdlets: Subordinate categorization using volumetric primitives and pose-normalized appearance.,Ning Zhang,https://dblp.org/pid/181/2597-14.html,ICCV,2011
Birdlets: Subordinate categorization using volumetric primitives and pose-normalized appearance.,Vlad I. Morariu,https://dblp.org/pid/27/6671.html,ICCV,2011
Birdlets: Subordinate categorization using volumetric primitives and pose-normalized appearance.,Trevor Darrell,https://dblp.org/pid/d/TrevorDarrell.html,ICCV,2011
Birdlets: Subordinate categorization using volumetric primitives and pose-normalized appearance.,Larry S. Davis,https://dblp.org/pid/d/LarrySDavis.html,ICCV,2011
Distributed cosegmentation via submodular optimization on anisotropic diffusion.,Gunhee Kim,https://dblp.org/pid/45/115.html,ICCV,2011
Distributed cosegmentation via submodular optimization on anisotropic diffusion.,Eric P. Xing,https://dblp.org/pid/36/3855.html,ICCV,2011
Distributed cosegmentation via submodular optimization on anisotropic diffusion.,Li Fei-Fei,https://dblp.org/pid/79/2528.html,ICCV,2011
Distributed cosegmentation via submodular optimization on anisotropic diffusion.,Takeo Kanade,https://dblp.org/pid/k/TakeoKanade.html,ICCV,2011
Segmentation fusion for connectomics.,Amelio Vázquez Reina,https://dblp.org/pid/30/3991.html,ICCV,2011
Segmentation fusion for connectomics.,Michael Gelbart,https://dblp.org/pid/69/10771.html,ICCV,2011
Segmentation fusion for connectomics.,Daniel Huang,https://dblp.org/pid/21/2554-1.html,ICCV,2011
Segmentation fusion for connectomics.,Jeff Lichtman,https://dblp.org/pid/70/6445.html,ICCV,2011
Segmentation fusion for connectomics.,Eric L. Miller,https://dblp.org/pid/30/3209.html,ICCV,2011
Segmentation fusion for connectomics.,Hanspeter Pfister,https://dblp.org/pid/p/HanspeterPfister.html,ICCV,2011
Diffuse reflectance imaging with astronomical applications.,Samuel W. Hasinoff,https://dblp.org/pid/36/6981.html,ICCV,2011
Diffuse reflectance imaging with astronomical applications.,Anat Levin,https://dblp.org/pid/35/4557.html,ICCV,2011
Diffuse reflectance imaging with astronomical applications.,Philip R. Goode,https://dblp.org/pid/45/10771.html,ICCV,2011
Diffuse reflectance imaging with astronomical applications.,William T. Freeman,https://dblp.org/pid/86/6650.html,ICCV,2011
Perturb-and-MAP random fields: Using discrete optimization to learn and sample from energy models.,George Papandreou,https://dblp.org/pid/79/632.html,ICCV,2011
Perturb-and-MAP random fields: Using discrete optimization to learn and sample from energy models.,Alan L. Yuille,https://dblp.org/pid/y/AlanLYuille.html,ICCV,2011
3D reconstruction of a smooth articulated trajectory from a monocular image sequence.,Hyun Soo Park,https://dblp.org/pid/68/4325.html,ICCV,2011
3D reconstruction of a smooth articulated trajectory from a monocular image sequence.,Yaser Sheikh,https://dblp.org/pid/71/3516.html,ICCV,2011
Contextual weighting for vocabulary tree based image retrieval.,Xiaoyu Wang,https://dblp.org/pid/58/4775-2.html,ICCV,2011
Contextual weighting for vocabulary tree based image retrieval.,Ming Yang,https://dblp.org/pid/98/2604-7.html,ICCV,2011
Contextual weighting for vocabulary tree based image retrieval.,Timothée Cour,https://dblp.org/pid/49/467.html,ICCV,2011
Contextual weighting for vocabulary tree based image retrieval.,Shenghuo Zhu,https://dblp.org/pid/81/4341.html,ICCV,2011
Contextual weighting for vocabulary tree based image retrieval.,Kai Yu,https://dblp.org/pid/y/KaiYu.html,ICCV,2011
Contextual weighting for vocabulary tree based image retrieval.,Tony X. Han,https://dblp.org/pid/11/5694.html,ICCV,2011
A theory of Coprime Blurred Pairs.,Feng Li,https://dblp.org/pid/92/2954-5.html,ICCV,2011
A theory of Coprime Blurred Pairs.,Zijia Li,https://dblp.org/pid/71/9379.html,ICCV,2011
A theory of Coprime Blurred Pairs.,David Saunders,https://dblp.org/pid/82/3724.html,ICCV,2011
A theory of Coprime Blurred Pairs.,Jingyi Yu,https://dblp.org/pid/58/4808.html,ICCV,2011
Learning to predict the perceived visual quality of photos.,Ou Wu,https://dblp.org/pid/64/1258.html,ICCV,2011
Learning to predict the perceived visual quality of photos.,Weiming Hu,https://dblp.org/pid/41/6824.html,ICCV,2011
Learning to predict the perceived visual quality of photos.,Jun Gao,https://dblp.org/pid/82/4977.html,ICCV,2011
Salient Object Detection using concavity context.,Yao Lu,https://dblp.org/pid/26/5662.html,ICCV,2011
Salient Object Detection using concavity context.,Wei Zhang,https://dblp.org/pid/10/4661-16.html,ICCV,2011
Salient Object Detection using concavity context.,Hong Lu,https://dblp.org/pid/47/2341-1.html,ICCV,2011
Salient Object Detection using concavity context.,Xiangyang Xue,https://dblp.org/pid/84/3791.html,ICCV,2011
Learning universal multi-view age estimator using video context.,Zheng Song,https://dblp.org/pid/181/2470.html,ICCV,2011
Learning universal multi-view age estimator using video context.,Bingbing Ni,https://dblp.org/pid/64/831.html,ICCV,2011
Learning universal multi-view age estimator using video context.,Dong Guo,https://dblp.org/pid/52/7025-1.html,ICCV,2011
Learning universal multi-view age estimator using video context.,Terence Sim,https://dblp.org/pid/78/392.html,ICCV,2011
Learning universal multi-view age estimator using video context.,Shuicheng Yan,https://dblp.org/pid/y/ShuichengYan.html,ICCV,2011
Learning nonlinear distance functions using neural network for regression with application to robust human age estimation.,Na Fan,https://dblp.org/pid/90/7606.html,ICCV,2011
Generalized roof duality for pseudo-boolean optimization.,Fredrik Kahl,https://dblp.org/pid/01/7013.html,ICCV,2011
Generalized roof duality for pseudo-boolean optimization.,Petter Strandmark,https://dblp.org/pid/74/7167.html,ICCV,2011
Struck: Structured output tracking with kernels.,Sam Hare,https://dblp.org/pid/79/10771.html,ICCV,2011
Struck: Structured output tracking with kernels.,Amir Saffari,https://dblp.org/pid/71/310.html,ICCV,2011
Struck: Structured output tracking with kernels.,Philip H. S. Torr,https://dblp.org/pid/t/PhilipHSTorr.html,ICCV,2011
Simplification of 3D morphable models.,Ankur Patel,https://dblp.org/pid/45/3896.html,ICCV,2011
Simplification of 3D morphable models.,William A. P. Smith,https://dblp.org/pid/84/1121.html,ICCV,2011
A 3D Laplacian-driven parametric deformable model.,Tian Shen,https://dblp.org/pid/23/5518.html,ICCV,2011
A 3D Laplacian-driven parametric deformable model.,Xiaolei Huang,https://dblp.org/pid/293/8974.html,ICCV,2011
A 3D Laplacian-driven parametric deformable model.,Hongsheng Li,https://dblp.org/pid/27/7402-1.html,ICCV,2011
A 3D Laplacian-driven parametric deformable model.,Edward Kim,https://dblp.org/pid/06/445.html,ICCV,2011
A 3D Laplacian-driven parametric deformable model.,Shaoting Zhang,https://dblp.org/pid/53/3894.html,ICCV,2011
A 3D Laplacian-driven parametric deformable model.,Junzhou Huang,https://dblp.org/pid/22/1170.html,ICCV,2011
Video from a single coded exposure photograph using a learned over-complete dictionary.,Yasunobu Hitomi,https://dblp.org/pid/73/10771.html,ICCV,2011
Video from a single coded exposure photograph using a learned over-complete dictionary.,Jinwei Gu,https://dblp.org/pid/61/1140.html,ICCV,2011
Video from a single coded exposure photograph using a learned over-complete dictionary.,Mohit Gupta,https://dblp.org/pid/g/MohitGupta.html,ICCV,2011
Video from a single coded exposure photograph using a learned over-complete dictionary.,Tomoo Mitsunaga,https://dblp.org/pid/64/6208.html,ICCV,2011
Video from a single coded exposure photograph using a learned over-complete dictionary.,Shree K. Nayar,https://dblp.org/pid/n/ShreeKNayar.html,ICCV,2011
Generalized subgraph preconditioners for large-scale bundle adjustment.,Yong-Dian Jian,https://dblp.org/pid/28/150.html,ICCV,2011
Generalized subgraph preconditioners for large-scale bundle adjustment.,Doru-Cristian Balcan,https://dblp.org/pid/b/DoruCristianBalcan.html,ICCV,2011
Generalized subgraph preconditioners for large-scale bundle adjustment.,Frank Dellaert,https://dblp.org/pid/d/FrankDellaert.html,ICCV,2011
Minimum near-convex decomposition for robust shape representation.,Zhou Ren,https://dblp.org/pid/09/8012.html,ICCV,2011
Minimum near-convex decomposition for robust shape representation.,Junsong Yuan,https://dblp.org/pid/42/3332.html,ICCV,2011
Minimum near-convex decomposition for robust shape representation.,Chunyuan Li,https://dblp.org/pid/64/9590.html,ICCV,2011
Minimum near-convex decomposition for robust shape representation.,Wenyu Liu,https://dblp.org/pid/42/4110-1.html,ICCV,2011
Visual word disambiguation by semantic contexts.,Yu Su,https://dblp.org/pid/38/1070-9.html,ICCV,2011
Visual word disambiguation by semantic contexts.,Frédéric Jurie,https://dblp.org/pid/34/4827.html,ICCV,2011
Viewpoint invariant 3D landmark model inference from monocular 2D images using higher-order priors.,Chaohui Wang,https://dblp.org/pid/51/711.html,ICCV,2011
Viewpoint invariant 3D landmark model inference from monocular 2D images using higher-order priors.,Yun Zeng,https://dblp.org/pid/03/1813.html,ICCV,2011
Viewpoint invariant 3D landmark model inference from monocular 2D images using higher-order priors.,Loïc Simon,https://dblp.org/pid/82/8652.html,ICCV,2011
Viewpoint invariant 3D landmark model inference from monocular 2D images using higher-order priors.,Ioannis A. Kakadiaris,https://dblp.org/pid/29/1088.html,ICCV,2011
Viewpoint invariant 3D landmark model inference from monocular 2D images using higher-order priors.,Dimitris Samaras,https://dblp.org/pid/s/DimitrisSamaras.html,ICCV,2011
Viewpoint invariant 3D landmark model inference from monocular 2D images using higher-order priors.,Nikos Paragios,https://dblp.org/pid/p/NikosParagios.html,ICCV,2011
Object recoloring based on intrinsic image estimation.,Shida Beigpour,https://dblp.org/pid/57/10637.html,ICCV,2011
Object recoloring based on intrinsic image estimation.,Joost van de Weijer,https://dblp.org/pid/67/3379.html,ICCV,2011
Understanding scenes on many levels.,Joseph Tighe,https://dblp.org/pid/58/8741.html,ICCV,2011
Understanding scenes on many levels.,Svetlana Lazebnik,https://dblp.org/pid/55/5180.html,ICCV,2011
Weakly supervised object detector learning with model drift detection.,Parthipan Siva,https://dblp.org/pid/87/4218.html,ICCV,2011
Weakly supervised object detector learning with model drift detection.,Tao Xiang,https://dblp.org/pid/22/4460.html,ICCV,2011
Multi-view 3D reconstruction for scenes under the refractive plane with known vertical direction.,Yao-Jen Chang,https://dblp.org/pid/72/6089.html,ICCV,2011
Multi-view 3D reconstruction for scenes under the refractive plane with known vertical direction.,Tsuhan Chen,https://dblp.org/pid/c/TsuhanChen.html,ICCV,2011
Edge foci interest points.,C. Lawrence Zitnick,https://dblp.org/pid/10/6888.html,ICCV,2011
Edge foci interest points.,Krishnan Ramnath,https://dblp.org/pid/10/6473.html,ICCV,2011
Segmentation from a box.,Leo J. Grady,https://dblp.org/pid/90/6443.html,ICCV,2011
Segmentation from a box.,Marie-Pierre Jolly,https://dblp.org/pid/j/MPJolly.html,ICCV,2011
Segmentation from a box.,Aaron R. Seitz,https://dblp.org/pid/23/6599.html,ICCV,2011
Smooth object retrieval using a bag of boundaries.,Relja Arandjelovic,https://dblp.org/pid/88/8937.html,ICCV,2011
Smooth object retrieval using a bag of boundaries.,Andrew Zisserman,https://dblp.org/pid/z/AndrewZisserman.html,ICCV,2011
A Direct Least-Squares (DLS) method for PnP.,Joel A. Hesch,https://dblp.org/pid/07/3691.html,ICCV,2011
A Direct Least-Squares (DLS) method for PnP.,Stergios I. Roumeliotis,https://dblp.org/pid/55/6896.html,ICCV,2011
Sorted Random Projections for robust texture classification.,Li Liu,https://dblp.org/pid/33/4528-2.html,ICCV,2011
Sorted Random Projections for robust texture classification.,Paul W. Fieguth,https://dblp.org/pid/f/PWFieguth.html,ICCV,2011
Sorted Random Projections for robust texture classification.,Gangyao Kuang,https://dblp.org/pid/03/2968.html,ICCV,2011
Sorted Random Projections for robust texture classification.,Hongbin Zha,https://dblp.org/pid/20/5020.html,ICCV,2011
An adversarial optimization approach to efficient outlier removal.,Jin Yu,https://dblp.org/pid/03/5102-1.html,ICCV,2011
An adversarial optimization approach to efficient outlier removal.,Anders P. Eriksson,https://dblp.org/pid/46/6746.html,ICCV,2011
An adversarial optimization approach to efficient outlier removal.,Tat-Jun Chin,https://dblp.org/pid/95/2036.html,ICCV,2011
An adversarial optimization approach to efficient outlier removal.,David Suter,https://dblp.org/pid/37/5634.html,ICCV,2011
Understanding egocentric activities.,Alireza Fathi,https://dblp.org/pid/70/3898.html,ICCV,2011
Understanding egocentric activities.,Ali Farhadi,https://dblp.org/pid/37/5826.html,ICCV,2011
Understanding egocentric activities.,James M. Rehg,https://dblp.org/pid/r/JMRehg.html,ICCV,2011
Efficient regression of general-activity human poses from depth images.,Ross B. Girshick,https://dblp.org/pid/89/7658.html,ICCV,2011
Efficient regression of general-activity human poses from depth images.,Jamie Shotton,https://dblp.org/pid/47/572.html,ICCV,2011
Efficient regression of general-activity human poses from depth images.,Pushmeet Kohli,https://dblp.org/pid/94/248.html,ICCV,2011
Efficient regression of general-activity human poses from depth images.,Antonio Criminisi,https://dblp.org/pid/c/AntonioCriminisi.html,ICCV,2011
Efficient regression of general-activity human poses from depth images.,Andrew W. Fitzgibbon,https://dblp.org/pid/f/AndrewWFitzgibbon.html,ICCV,2011
Diffusion runs low on persistence fast.,Chao Chen,https://dblp.org/pid/66/3019-12.html,ICCV,2011
Diffusion runs low on persistence fast.,Herbert Edelsbrunner,https://dblp.org/pid/e/HerbertEdelsbrunner.html,ICCV,2011
Automated articulated structure and 3D shape recovery from point correspondences.,João Fayad,https://dblp.org/pid/58/8610.html,ICCV,2011
Automated articulated structure and 3D shape recovery from point correspondences.,Chris Russell,https://dblp.org/pid/57/9988-1.html,ICCV,2011
Automated articulated structure and 3D shape recovery from point correspondences.,Lourdes Agapito,https://dblp.org/pid/70/3697.html,ICCV,2011
Imaging via three-dimensional compressive sampling (3DCS).,Xianbiao Shu,https://dblp.org/pid/10/8780.html,ICCV,2011
Imaging via three-dimensional compressive sampling (3DCS).,Narendra Ahuja,https://dblp.org/pid/30/3572.html,ICCV,2011
Structure-sensitive superpixels via geodesic distance.,Gang Zeng,https://dblp.org/pid/98/3076.html,ICCV,2011
Structure-sensitive superpixels via geodesic distance.,Peng Wang,https://dblp.org/pid/95/4442-1.html,ICCV,2011
Structure-sensitive superpixels via geodesic distance.,Jingdong Wang,https://dblp.org/pid/49/3441.html,ICCV,2011
Structure-sensitive superpixels via geodesic distance.,Rui Gan,https://dblp.org/pid/42/2481.html,ICCV,2011
Structure-sensitive superpixels via geodesic distance.,Hongbin Zha,https://dblp.org/pid/20/5020.html,ICCV,2011
Optimal landmark detection using shape models and branch and bound.,Brian Amberg,https://dblp.org/pid/73/3603.html,ICCV,2011
Optimal landmark detection using shape models and branch and bound.,Thomas Vetter,https://dblp.org/pid/38/5718.html,ICCV,2011
Fast removal of non-uniform camera shake.,Michael Hirsch,https://dblp.org/pid/41/4748-1.html,ICCV,2011
Fast removal of non-uniform camera shake.,Christian J. Schuler,https://dblp.org/pid/12/10671.html,ICCV,2011
Fast removal of non-uniform camera shake.,Stefan Harmeling,https://dblp.org/pid/67/3271.html,ICCV,2011
Fast removal of non-uniform camera shake.,Bernhard Schölkopf,https://dblp.org/pid/97/119.html,ICCV,2011
Sparse representation or collaborative representation: Which helps face recognition?,Lei Zhang,https://dblp.org/pid/64/5666-6.html,ICCV,2011
Sparse representation or collaborative representation: Which helps face recognition?,Meng Yang,https://dblp.org/pid/44/2761-1.html,ICCV,2011
Sparse representation or collaborative representation: Which helps face recognition?,Xiangchu Feng,https://dblp.org/pid/80/4229.html,ICCV,2011
From learning models of natural image patches to whole image restoration.,Daniel Zoran,https://dblp.org/pid/18/9054.html,ICCV,2011
From learning models of natural image patches to whole image restoration.,Yair Weiss,https://dblp.org/pid/44/1092.html,ICCV,2011
Parsing video events with goal inference and intent prediction.,Mingtao Pei,https://dblp.org/pid/77/7398.html,ICCV,2011
Parsing video events with goal inference and intent prediction.,Yunde Jia,https://dblp.org/pid/71/2334.html,ICCV,2011
Parsing video events with goal inference and intent prediction.,Song-Chun Zhu,https://dblp.org/pid/10/10313.html,ICCV,2011
Handling outliers in non-blind image deconvolution.,Sunghyun Cho,https://dblp.org/pid/22/6163.html,ICCV,2011
Handling outliers in non-blind image deconvolution.,Jue Wang,https://dblp.org/pid/69/393-1.html,ICCV,2011
Handling outliers in non-blind image deconvolution.,Seungyong Lee,https://dblp.org/pid/60/2559-1.html,ICCV,2011
Relative attributes.,Devi Parikh,https://dblp.org/pid/64/2121.html,ICCV,2011
Relative attributes.,Kristen Grauman,https://dblp.org/pid/57/4553.html,ICCV,2011
Extracting adaptive contextual cues from unlabeled regions.,Congcong Li,https://dblp.org/pid/82/865.html,ICCV,2011
Extracting adaptive contextual cues from unlabeled regions.,Devi Parikh,https://dblp.org/pid/64/2121.html,ICCV,2011
Extracting adaptive contextual cues from unlabeled regions.,Tsuhan Chen,https://dblp.org/pid/c/TsuhanChen.html,ICCV,2011
Recognizing jumbled images: The role of local and global information in image classification.,Devi Parikh,https://dblp.org/pid/64/2121.html,ICCV,2011
Automatic construction of an action video shot database using web videos.,Do Hang Nga,https://dblp.org/pid/84/10771.html,ICCV,2011
Automatic construction of an action video shot database using web videos.,Keiji Yanai,https://dblp.org/pid/60/2410.html,ICCV,2011
Multi-view repetitive structure detection.,Nianjuan Jiang,https://dblp.org/pid/01/5601.html,ICCV,2011
Multi-view repetitive structure detection.,Ping Tan,https://dblp.org/pid/61/6118.html,ICCV,2011
Multi-view repetitive structure detection.,Loong Fah Cheong,https://dblp.org/pid/c/LoongFahCheong.html,ICCV,2011
Fisher Discrimination Dictionary Learning for sparse representation.,Meng Yang,https://dblp.org/pid/44/2761-1.html,ICCV,2011
Fisher Discrimination Dictionary Learning for sparse representation.,Lei Zhang,https://dblp.org/pid/64/5666-6.html,ICCV,2011
Fisher Discrimination Dictionary Learning for sparse representation.,Xiangchu Feng,https://dblp.org/pid/80/4229.html,ICCV,2011
Fisher Discrimination Dictionary Learning for sparse representation.,David Zhang,https://dblp.org/pid/z/DavidZhang.html,ICCV,2011
Dyadic transfer learning for cross-domain image classification.,Hua Wang,https://dblp.org/pid/33/3535-7.html,ICCV,2011
Dyadic transfer learning for cross-domain image classification.,Feiping Nie,https://dblp.org/pid/80/5755.html,ICCV,2011
Dyadic transfer learning for cross-domain image classification.,Heng Huang,https://dblp.org/pid/03/281.html,ICCV,2011
Dyadic transfer learning for cross-domain image classification.,Chris H. Q. Ding,https://dblp.org/pid/d/CHQDing.html,ICCV,2011
Sparse multi-task regression and feature selection to identify brain imaging predictors for memory performance.,Hua Wang,https://dblp.org/pid/33/3535-7.html,ICCV,2011
Sparse multi-task regression and feature selection to identify brain imaging predictors for memory performance.,Feiping Nie,https://dblp.org/pid/80/5755.html,ICCV,2011
Sparse multi-task regression and feature selection to identify brain imaging predictors for memory performance.,Heng Huang,https://dblp.org/pid/03/281.html,ICCV,2011
Sparse multi-task regression and feature selection to identify brain imaging predictors for memory performance.,Shannon L. Risacher,https://dblp.org/pid/44/8526.html,ICCV,2011
