Paper Title,Author Names,Author URLs,Conference Name,Conference Year
Using Plane + Parallax for Calibrating Dense Camera Arrays.,Vaibhav Vaish,https://dblp.org/pid/05/506.html,CVPR,2004
Using Plane + Parallax for Calibrating Dense Camera Arrays.,Bennett Wilburn,https://dblp.org/pid/83/3510.html,CVPR,2004
Using Plane + Parallax for Calibrating Dense Camera Arrays.,Neel Joshi,https://dblp.org/pid/08/3966.html,CVPR,2004
Using Plane + Parallax for Calibrating Dense Camera Arrays.,Marc Levoy,https://dblp.org/pid/l/MarcLevoy.html,CVPR,2004
Restoration of Curved Document Images through 3D Shape Modeling.,Zheng Zhang,https://dblp.org/pid/33/5297.html,CVPR,2004
Restoration of Curved Document Images through 3D Shape Modeling.,Chew Lim Tan,https://dblp.org/pid/t/ChewLimTan.html,CVPR,2004
Restoration of Curved Document Images through 3D Shape Modeling.,Liying Fan,https://dblp.org/pid/29/3811.html,CVPR,2004
Wide Baseline Feature Matching Using the Cross-Epipolar Ordering Constraint.,Xiaoye Lu,https://dblp.org/pid/19/3204.html,CVPR,2004
Wide Baseline Feature Matching Using the Cross-Epipolar Ordering Constraint.,Roberto Manduchi,https://dblp.org/pid/m/RobertoManduchi.html,CVPR,2004
Fast Wide Baseline Matching for Visual Navigation.,Toon Goedemé,https://dblp.org/pid/13/1032.html,CVPR,2004
Fast Wide Baseline Matching for Visual Navigation.,Tinne Tuytelaars,https://dblp.org/pid/79/2382.html,CVPR,2004
Fast Wide Baseline Matching for Visual Navigation.,Luc Van Gool,https://dblp.org/pid/61/5017.html,CVPR,2004
Algebraic Solution for the Visual Hull.,Matthew Brand,https://dblp.org/pid/49/3829.html,CVPR,2004
Algebraic Solution for the Visual Hull.,Kongbin Kang,https://dblp.org/pid/57/2245.html,CVPR,2004
Algebraic Solution for the Visual Hull.,David B. Cooper,https://dblp.org/pid/37/1085.html,CVPR,2004
Shedding Light on Stereoscopic Segmentation.,Hailin Jin,https://dblp.org/pid/78/102.html,CVPR,2004
Shedding Light on Stereoscopic Segmentation.,Daniel Cremers,https://dblp.org/pid/c/DanielCremers.html,CVPR,2004
Shedding Light on Stereoscopic Segmentation.,Anthony J. Yezzi,https://dblp.org/pid/y/AJYezzi.html,CVPR,2004
Shedding Light on Stereoscopic Segmentation.,Stefano Soatto,https://dblp.org/pid/08/1262.html,CVPR,2004
Perspective Shape-from-Shading by Fast Marching.,Ariel Tankus,https://dblp.org/pid/37/732.html,CVPR,2004
Perspective Shape-from-Shading by Fast Marching.,Nir A. Sochen,https://dblp.org/pid/s/NirASochen.html,CVPR,2004
Perspective Shape-from-Shading by Fast Marching.,Yehezkel Yeshurun,https://dblp.org/pid/78/2927.html,CVPR,2004
Spherical Harmonics vs. Haar Wavelets: Basis for Recovering Illumination from Cast Shadows.,Takahiro Okabe,https://dblp.org/pid/83/431.html,CVPR,2004
Spherical Harmonics vs. Haar Wavelets: Basis for Recovering Illumination from Cast Shadows.,Imari Sato,https://dblp.org/pid/92/1010.html,CVPR,2004
Spherical Harmonics vs. Haar Wavelets: Basis for Recovering Illumination from Cast Shadows.,Yoichi Sato,https://dblp.org/pid/64/5287.html,CVPR,2004
Autocalibration & 3D Reconstruction with Non-Central Catadioptric Cameras.,Branislav Micusík,https://dblp.org/pid/m/BranislavMicusik.html,CVPR,2004
Autocalibration & 3D Reconstruction with Non-Central Catadioptric Cameras.,Tomás Pajdla,https://dblp.org/pid/p/TomasPajdla.html,CVPR,2004
"Window-Based, Discontinuity Preserving Stereo.",Motilal Agrawal,https://dblp.org/pid/32/3704.html,CVPR,2004
"Window-Based, Discontinuity Preserving Stereo.",Larry S. Davis,https://dblp.org/pid/d/LarrySDavis.html,CVPR,2004
Segment-Based Stereo Matching Using Graph Cuts.,Li Hong,https://dblp.org/pid/54/6358.html,CVPR,2004
