Paper Title,Author Names,Author URLs,Conference Name,Conference Year
Face shape recovery from a single image using CCA mapping between tensor spaces.,Zhen Lei,https://dblp.org/pid/55/112-1.html,CVPR,2008
Face shape recovery from a single image using CCA mapping between tensor spaces.,Qinqun Bai,https://dblp.org/pid/14/1265.html,CVPR,2008
Face shape recovery from a single image using CCA mapping between tensor spaces.,Ran He,https://dblp.org/pid/61/6198.html,CVPR,2008
Face shape recovery from a single image using CCA mapping between tensor spaces.,Stan Z. Li,https://dblp.org/pid/l/StanZLi.html,CVPR,2008
Classifiability-based Optimal Discriminatory Projection Pursuit.,Yu Su,https://dblp.org/pid/38/1070-10.html,CVPR,2008
Classifiability-based Optimal Discriminatory Projection Pursuit.,Shiguang Shan,https://dblp.org/pid/s/ShiguangShan.html,CVPR,2008
Classifiability-based Optimal Discriminatory Projection Pursuit.,Xilin Chen,https://dblp.org/pid/c/XilinChen.html,CVPR,2008
Classifiability-based Optimal Discriminatory Projection Pursuit.,Wen Gao,https://dblp.org/pid/g/WenGao.html,CVPR,2008
Blindly separating mixtures of multiple layers with spatial shifts.,Kun Gai,https://dblp.org/pid/59/2902.html,CVPR,2008
Blindly separating mixtures of multiple layers with spatial shifts.,Zhenwei Shi,https://dblp.org/pid/94/5806.html,CVPR,2008
Blindly separating mixtures of multiple layers with spatial shifts.,Changshui Zhang,https://dblp.org/pid/z/ChangshuiZhang.html,CVPR,2008
Structure-perceptron learning of a hierarchical log-linear model.,Long Zhu,https://dblp.org/pid/z/LongZhu.html,CVPR,2008
Structure-perceptron learning of a hierarchical log-linear model.,Yuanhao Chen,https://dblp.org/pid/93/479.html,CVPR,2008
Structure-perceptron learning of a hierarchical log-linear model.,Xingyao Ye,https://dblp.org/pid/06/6288.html,CVPR,2008
Structure-perceptron learning of a hierarchical log-linear model.,Alan L. Yuille,https://dblp.org/pid/y/AlanLYuille.html,CVPR,2008
"Unsupervised learning of probabilistic object models (POMs) for object classification, segmentation and recognition.",Yuanhao Chen,https://dblp.org/pid/93/479.html,CVPR,2008
"Unsupervised learning of probabilistic object models (POMs) for object classification, segmentation and recognition.",Long Zhu,https://dblp.org/pid/z/LongZhu.html,CVPR,2008
"Unsupervised learning of probabilistic object models (POMs) for object classification, segmentation and recognition.",Alan L. Yuille,https://dblp.org/pid/y/AlanLYuille.html,CVPR,2008
"Unsupervised learning of probabilistic object models (POMs) for object classification, segmentation and recognition.",HongJiang Zhang,https://dblp.org/pid/z/HongJiangZhang.html,CVPR,2008
Classification via semi-Riemannian spaces.,Deli Zhao,https://dblp.org/pid/77/1992.html,CVPR,2008
Classification via semi-Riemannian spaces.,Zhouchen Lin,https://dblp.org/pid/l/ZhouchenLin.html,CVPR,2008
Classification via semi-Riemannian spaces.,Xiaoou Tang,https://dblp.org/pid/04/5226.html,CVPR,2008
Mining compositional features for boosting.,Junsong Yuan,https://dblp.org/pid/42/3332.html,CVPR,2008
Mining compositional features for boosting.,Jiebo Luo,https://dblp.org/pid/25/5545.html,CVPR,2008
Mining compositional features for boosting.,Ying Wu,https://dblp.org/pid/64/5840-1.html,CVPR,2008
Context-aware clustering.,Junsong Yuan,https://dblp.org/pid/42/3332.html,CVPR,2008
Context-aware clustering.,Ying Wu,https://dblp.org/pid/64/5840-1.html,CVPR,2008
Locally adaptive learning for translation-variant MRF image priors.,Masayuki Tanaka,https://dblp.org/pid/97/1443-1.html,CVPR,2008
Locally adaptive learning for translation-variant MRF image priors.,Masatoshi Okutomi,https://dblp.org/pid/17/5585.html,CVPR,2008
Semi-supervised SVM batch mode active learning for image retrieval.,Steven C. H. Hoi,https://dblp.org/pid/h/StevenCHHoi.html,CVPR,2008
Semi-supervised SVM batch mode active learning for image retrieval.,Rong Jin,https://dblp.org/pid/j/RongJin.html,CVPR,2008
Semi-supervised SVM batch mode active learning for image retrieval.,Jianke Zhu,https://dblp.org/pid/10/4016.html,CVPR,2008
Semi-supervised SVM batch mode active learning for image retrieval.,Michael R. Lyu,https://dblp.org/pid/l/MichaelRLyu.html,CVPR,2008
Semi-supervised distance metric learning for Collaborative Image Retrieval.,Steven C. H. Hoi,https://dblp.org/pid/h/StevenCHHoi.html,CVPR,2008
Semi-supervised distance metric learning for Collaborative Image Retrieval.,Wei Liu,https://dblp.org/pid/49/3283-5.html,CVPR,2008
Semi-supervised distance metric learning for Collaborative Image Retrieval.,Shih-Fu Chang,https://dblp.org/pid/c/ShihFuChang.html,CVPR,2008
Multiple-instance ranking: Learning to rank images for image retrieval.,Yang Hu,https://dblp.org/pid/43/4685-6.html,CVPR,2008
Multiple-instance ranking: Learning to rank images for image retrieval.,Mingjing Li,https://dblp.org/pid/l/MingjingLi.html,CVPR,2008
Multiple-instance ranking: Learning to rank images for image retrieval.,Nenghai Yu,https://dblp.org/pid/96/5144.html,CVPR,2008
Correlational spectral clustering.,Matthew B. Blaschko,https://dblp.org/pid/12/5233.html,CVPR,2008
Correlational spectral clustering.,Christoph H. Lampert,https://dblp.org/pid/67/2136.html,CVPR,2008
A Parallel Decomposition Solver for SVM: Distributed dual ascend using Fenchel Duality.,Tamir Hazan,https://dblp.org/pid/36/5041.html,CVPR,2008
A Parallel Decomposition Solver for SVM: Distributed dual ascend using Fenchel Duality.,Amit Man,https://dblp.org/pid/79/6925.html,CVPR,2008
A Parallel Decomposition Solver for SVM: Distributed dual ascend using Fenchel Duality.,Amnon Shashua,https://dblp.org/pid/47/1492.html,CVPR,2008
"High-arity interactions, polyhedral relaxations, and cutting plane algorithm for soft constraint optimisation (MAP-MRF).",Tomás Werner,https://dblp.org/pid/02/227.html,CVPR,2008
L1 regularized projection pursuit for additive model learning.,Xiao Zhang,https://dblp.org/pid/49/4478.html,CVPR,2008
L1 regularized projection pursuit for additive model learning.,Lin Liang,https://dblp.org/pid/91/5326.html,CVPR,2008
L1 regularized projection pursuit for additive model learning.,Xiaoou Tang,https://dblp.org/pid/04/5226.html,CVPR,2008
L1 regularized projection pursuit for additive model learning.,Heung-Yeung Shum,https://dblp.org/pid/s/HarryShum.html,CVPR,2008
Semi-Supervised Discriminant Analysis using robust path-based similarity.,Yu Zhang,https://dblp.org/pid/50/671-6.html,CVPR,2008
Semi-Supervised Discriminant Analysis using robust path-based similarity.,Dit-Yan Yeung,https://dblp.org/pid/41/5668.html,CVPR,2008
Semantic-based indexing of fetal anatomies from 3-D ultrasound data using global/semi-local context and sequential sampling.,Gustavo Carneiro,https://dblp.org/pid/53/3609.html,CVPR,2008
Semantic-based indexing of fetal anatomies from 3-D ultrasound data using global/semi-local context and sequential sampling.,Fernando Amat,https://dblp.org/pid/03/482.html,CVPR,2008
Semantic-based indexing of fetal anatomies from 3-D ultrasound data using global/semi-local context and sequential sampling.,Bogdan Georgescu,https://dblp.org/pid/91/1880.html,CVPR,2008
Semantic-based indexing of fetal anatomies from 3-D ultrasound data using global/semi-local context and sequential sampling.,Sara Good,https://dblp.org/pid/66/448.html,CVPR,2008
